,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam3-F,AirBeam3-PM1,AirBeam3-PM10,AirBeam3-PM2.5,AirBeam3-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
1137,Kumasi Abatua,2023-10-30T12:06:33.000,6.659945,-1.6047359,101.0,21.0,27.0,23.0,56.0
1138,Kumasi Abatua,2023-10-30T12:06:34.000,6.6599514,-1.6047395,101.0,21.0,27.0,23.0,56.0
1139,Kumasi Abatua,2023-10-30T12:06:35.000,6.6599552,-1.6047471,101.0,19.0,22.0,21.0,56.0
1140,Kumasi Abatua,2023-10-30T12:06:36.000,6.6599529,-1.6047528,101.0,20.0,25.0,22.0,56.0
1141,Kumasi Abatua,2023-10-30T12:06:37.000,6.6599502,-1.6047628,101.0,20.0,25.0,22.0,56.0
1142,Kumasi Abatua,2023-10-30T12:06:38.000,6.6599447,-1.6047703,101.0,20.0,25.0,22.0,56.0
1143,Kumasi Abatua,2023-10-30T12:06:39.000,6.6599447,-1.6047703,101.0,20.0,25.0,22.0,56.0
1144,Kumasi Abatua,2023-10-30T12:06:40.000,6.6599406,-1.6047746,101.0,20.0,25.0,22.0,56.0
1145,Kumasi Abatua,2023-10-30T12:06:41.000,6.6599374,-1.6047802,101.0,20.0,25.0,22.0,56.0
1146,Kumasi Abatua,2023-10-30T12:06:42.000,6.659941,-1.604788,101.0,20.0,25.0,22.0,56.0
1147,Kumasi Abatua,2023-10-30T12:06:43.000,6.659941,-1.604788,101.0,19.0,22.0,21.0,56.0
1148,Kumasi Abatua,2023-10-30T12:06:44.000,6.6599476,-1.6048003,101.0,18.0,21.0,20.0,56.0
1149,Kumasi Abatua,2023-10-30T12:06:45.000,6.6599487,-1.6048083,101.0,18.0,21.0,20.0,56.0
1150,Kumasi Abatua,2023-10-30T12:06:46.000,6.6599508,-1.6048168,102.0,19.0,22.0,21.0,56.0
1151,Kumasi Abatua,2023-10-30T12:06:47.000,6.6599551,-1.6048262,101.0,18.0,21.0,20.0,56.0
1152,Kumasi Abatua,2023-10-30T12:06:48.000,6.6599637,-1.6048331,102.0,18.0,21.0,20.0,56.0
1153,Kumasi Abatua,2023-10-30T12:06:49.000,6.6599735,-1.6048427,102.0,19.0,22.0,21.0,56.0
1154,Kumasi Abatua,2023-10-30T12:06:50.000,6.6599819,-1.6048517,102.0,19.0,22.0,21.0,56.0
1155,Kumasi Abatua,2023-10-30T12:06:51.000,6.6599819,-1.6048517,102.0,19.0,22.0,21.0,56.0
1156,Kumasi Abatua,2023-10-30T12:06:52.000,6.660001,-1.6048655,102.0,19.0,22.0,21.0,56.0
1157,Kumasi Abatua,2023-10-30T12:06:53.000,6.660001,-1.6048655,102.0,18.0,21.0,20.0,56.0
1158,Kumasi Abatua,2023-10-30T12:06:54.000,6.6600028,-1.6048666,102.0,18.0,21.0,20.0,56.0
1159,Kumasi Abatua,2023-10-30T12:06:55.000,6.6600081,-1.6048689,102.0,18.0,21.0,20.0,56.0
1160,Kumasi Abatua,2023-10-30T12:06:56.000,6.6600103,-1.6048833,102.0,19.0,22.0,21.0,56.0
1161,Kumasi Abatua,2023-10-30T12:06:57.000,6.6600155,-1.6048963,102.0,19.0,22.0,21.0,56.0
1162,Kumasi Abatua,2023-10-30T12:06:58.000,6.6600196,-1.6049072,102.0,19.0,22.0,21.0,56.0
1163,Kumasi Abatua,2023-10-30T12:06:59.000,6.6600196,-1.6049072,102.0,19.0,22.0,21.0,56.0
1164,Kumasi Abatua,2023-10-30T12:07:00.000,6.6600337,-1.6049164,102.0,19.0,22.0,21.0,56.0
1165,Kumasi Abatua,2023-10-30T12:07:01.000,6.6600337,-1.6049164,102.0,19.0,22.0,21.0,56.0
1166,Kumasi Abatua,2023-10-30T12:07:02.000,6.6600443,-1.6049175,102.0,19.0,22.0,21.0,56.0
1167,Kumasi Abatua,2023-10-30T12:07:03.000,6.6600535,-1.6049183,102.0,18.0,21.0,20.0,56.0
1168,Kumasi Abatua,2023-10-30T12:07:04.000,6.6600636,-1.6049173,102.0,18.0,21.0,20.0,56.0
1169,Kumasi Abatua,2023-10-30T12:07:05.000,6.6600678,-1.6049129,102.0,20.0,25.0,22.0,56.0
1170,Kumasi Abatua,2023-10-30T12:07:06.000,6.6600669,-1.6049086,102.0,20.0,25.0,22.0,56.0
1171,Kumasi Abatua,2023-10-30T12:07:07.000,6.6600658,-1.6049062,102.0,20.0,25.0,22.0,56.0
1172,Kumasi Abatua,2023-10-30T12:07:08.000,6.6600636,-1.6049058,102.0,20.0,25.0,22.0,56.0
1173,Kumasi Abatua,2023-10-30T12:07:09.000,6.660133,-1.6048929,102.0,20.0,25.0,22.0,56.0
1174,Kumasi Abatua,2023-10-30T12:07:10.000,6.6601431,-1.6048939,102.0,21.0,27.0,23.0,56.0
1175,Kumasi Abatua,2023-10-30T12:07:11.000,6.6601431,-1.6048939,102.0,20.0,25.0,22.0,56.0
1176,Kumasi Abatua,2023-10-30T12:07:12.000,6.6601431,-1.6048939,102.0,20.0,25.0,22.0,56.0
1177,Kumasi Abatua,2023-10-30T12:07:13.000,6.6601431,-1.6048939,102.0,20.0,25.0,22.0,56.0
1178,Kumasi Abatua,2023-10-30T12:07:14.000,6.6601431,-1.6048939,102.0,20.0,25.0,22.0,56.0
1179,Kumasi Abatua,2023-10-30T12:07:15.000,6.6601431,-1.6048939,102.0,19.0,22.0,21.0,56.0
1180,Kumasi Abatua,2023-10-30T12:07:16.000,6.6601512,-1.6048949,102.0,19.0,22.0,21.0,55.0
1181,Kumasi Abatua,2023-10-30T12:07:17.000,6.6601512,-1.6048949,102.0,18.0,21.0,20.0,55.0
1182,Kumasi Abatua,2023-10-30T12:07:18.000,6.6601586,-1.6048935,102.0,18.0,21.0,20.0,55.0
1183,Kumasi Abatua,2023-10-30T12:07:19.000,6.6601586,-1.6048935,102.0,18.0,21.0,20.0,55.0
1184,Kumasi Abatua,2023-10-30T12:07:20.000,6.6601586,-1.6048935,102.0,18.0,21.0,20.0,55.0
1185,Kumasi Abatua,2023-10-30T12:07:21.000,6.6601682,-1.6048887,102.0,20.0,25.0,22.0,55.0
1186,Kumasi Abatua,2023-10-30T12:07:22.000,6.6601806,-1.6048775,102.0,20.0,25.0,22.0,55.0
1187,Kumasi Abatua,2023-10-30T12:07:23.000,6.6601796,-1.6048818,102.0,20.0,25.0,22.0,56.0
1188,Kumasi Abatua,2023-10-30T12:07:24.000,6.6601796,-1.6048818,102.0,20.0,25.0,22.0,56.0
1189,Kumasi Abatua,2023-10-30T12:07:25.000,6.6601796,-1.6048818,102.0,20.0,25.0,22.0,56.0
1190,Kumasi Abatua,2023-10-30T12:07:26.000,6.6601778,-1.6048829,102.0,19.0,22.0,21.0,56.0
1191,Kumasi Abatua,2023-10-30T12:07:27.000,6.6601778,-1.6048829,102.0,19.0,22.0,21.0,56.0
1192,Kumasi Abatua,2023-10-30T12:07:28.000,6.6601778,-1.6048829,102.0,19.0,22.0,21.0,56.0
1193,Kumasi Abatua,2023-10-30T12:07:29.000,6.6601726,-1.6048888,102.0,20.0,25.0,22.0,56.0
1194,Kumasi Abatua,2023-10-30T12:07:30.000,6.6601639,-1.6048948,102.0,20.0,25.0,22.0,56.0
1195,Kumasi Abatua,2023-10-30T12:07:31.000,6.6601519,-1.6049007,102.0,20.0,25.0,22.0,56.0
1196,Kumasi Abatua,2023-10-30T12:07:32.000,6.6601519,-1.6049007,102.0,21.0,27.0,23.0,56.0
1197,Kumasi Abatua,2023-10-30T12:07:33.000,6.6601371,-1.6049043,102.0,22.0,29.0,24.0,56.0
1198,Kumasi Abatua,2023-10-30T12:07:34.000,6.6601271,-1.6049061,102.0,22.0,29.0,24.0,56.0
1199,Kumasi Abatua,2023-10-30T12:07:35.000,6.6601176,-1.6049114,102.0,22.0,29.0,24.0,56.0
1200,Kumasi Abatua,2023-10-30T12:07:36.000,6.6601176,-1.6049114,102.0,23.0,32.0,25.0,56.0
1201,Kumasi Abatua,2023-10-30T12:07:37.000,6.6601196,-1.6049157,102.0,23.0,32.0,25.0,56.0
1202,Kumasi Abatua,2023-10-30T12:07:38.000,6.6601271,-1.6049207,102.0,28.0,42.0,30.0,56.0
1203,Kumasi Abatua,2023-10-30T12:07:39.000,6.6601421,-1.6049229,102.0,28.0,42.0,30.0,56.0
1204,Kumasi Abatua,2023-10-30T12:07:40.000,6.6601585,-1.6049213,102.0,28.0,42.0,30.0,57.0
1205,Kumasi Abatua,2023-10-30T12:07:41.000,6.660177,-1.6049128,102.0,26.0,37.0,28.0,57.0
1206,Kumasi Abatua,2023-10-30T12:07:42.000,6.660177,-1.6049128,102.0,26.0,37.0,28.0,57.0
1207,Kumasi Abatua,2023-10-30T12:07:43.000,6.660177,-1.6049128,102.0,26.0,37.0,28.0,57.0
1208,Kumasi Abatua,2023-10-30T12:07:44.000,6.6601858,-1.6048991,102.0,38.0,66.0,43.0,57.0
1209,Kumasi Abatua,2023-10-30T12:07:45.000,6.6601867,-1.6048933,102.0,38.0,66.0,43.0,57.0
1210,Kumasi Abatua,2023-10-30T12:07:46.000,6.6601867,-1.6048933,102.0,40.0,73.0,46.0,57.0
1211,Kumasi Abatua,2023-10-30T12:07:47.000,6.6601894,-1.6048879,102.0,40.0,73.0,46.0,57.0
1212,Kumasi Abatua,2023-10-30T12:07:48.000,6.6601908,-1.6048855,102.0,40.0,73.0,46.0,57.0
1213,Kumasi Abatua,2023-10-30T12:07:49.000,6.6601947,-1.6048835,102.0,43.0,79.0,49.0,57.0
1214,Kumasi Abatua,2023-10-30T12:07:50.000,6.6601965,-1.6048813,102.0,43.0,79.0,49.0,57.0
1215,Kumasi Abatua,2023-10-30T12:07:51.000,6.6601965,-1.6048813,102.0,43.0,79.0,49.0,57.0
1216,Kumasi Abatua,2023-10-30T12:07:52.000,6.6601986,-1.6048803,102.0,43.0,79.0,49.0,57.0
1217,Kumasi Abatua,2023-10-30T12:07:53.000,6.6601996,-1.6048786,102.0,43.0,79.0,49.0,57.0
1218,Kumasi Abatua,2023-10-30T12:07:54.000,6.6601996,-1.6048786,102.0,40.0,73.0,46.0,57.0
1219,Kumasi Abatua,2023-10-30T12:07:55.000,6.6601998,-1.6048783,102.0,40.0,73.0,46.0,56.0
1220,Kumasi Abatua,2023-10-30T12:07:56.000,6.6602002,-1.6048785,102.0,35.0,60.0,39.0,55.0
1221,Kumasi Abatua,2023-10-30T12:07:57.000,6.6602002,-1.6048781,102.0,35.0,60.0,39.0,54.0
1222,Kumasi Abatua,2023-10-30T12:07:58.000,6.6601991,-1.6048772,102.0,35.0,60.0,39.0,53.0
1223,Kumasi Abatua,2023-10-30T12:07:59.000,6.6601971,-1.6048776,102.0,35.0,60.0,39.0,52.0
1224,Kumasi Abatua,2023-10-30T12:08:00.000,6.6601971,-1.6048776,102.0,35.0,60.0,39.0,51.0
1225,Kumasi Abatua,2023-10-30T12:08:01.000,6.6601971,-1.6048776,102.0,30.0,47.0,33.0,50.0
1226,Kumasi Abatua,2023-10-30T12:08:02.000,6.6601947,-1.604877,102.0,30.0,47.0,33.0,50.0
1227,Kumasi Abatua,2023-10-30T12:08:03.000,6.6601936,-1.6048767,102.0,30.0,47.0,33.0,49.0
1228,Kumasi Abatua,2023-10-30T12:08:04.000,6.6601917,-1.6048756,102.0,30.0,47.0,33.0,49.0
1229,Kumasi Abatua,2023-10-30T12:08:05.000,6.660191,-1.6048751,102.0,28.0,42.0,30.0,49.0
1230,Kumasi Abatua,2023-10-30T12:08:06.000,6.660191,-1.6048751,102.0,28.0,42.0,30.0,49.0
1231,Kumasi Abatua,2023-10-30T12:08:07.000,6.660191,-1.604874,102.0,28.0,42.0,30.0,49.0
1232,Kumasi Abatua,2023-10-30T12:08:08.000,6.6601916,-1.6048712,102.0,23.0,32.0,25.0,49.0
1233,Kumasi Abatua,2023-10-30T12:08:09.000,6.6601916,-1.6048712,102.0,23.0,32.0,25.0,48.0
1234,Kumasi Abatua,2023-10-30T12:08:10.000,6.6601942,-1.6048655,102.0,23.0,32.0,25.0,48.0
1235,Kumasi Abatua,2023-10-30T12:08:11.000,6.6601936,-1.6048601,102.0,23.0,32.0,25.0,48.0
1236,Kumasi Abatua,2023-10-30T12:08:12.000,6.6601936,-1.6048601,102.0,23.0,32.0,25.0,48.0
1237,Kumasi Abatua,2023-10-30T12:08:13.000,6.6601936,-1.6048601,102.0,23.0,32.0,25.0,48.0
1238,Kumasi Abatua,2023-10-30T12:08:14.000,6.6601925,-1.6048531,102.0,23.0,32.0,25.0,48.0
1239,Kumasi Abatua,2023-10-30T12:08:15.000,6.6601925,-1.6048531,102.0,23.0,32.0,25.0,47.0
1240,Kumasi Abatua,2023-10-30T12:08:16.000,6.6601922,-1.6048502,102.0,22.0,29.0,24.0,47.0
1241,Kumasi Abatua,2023-10-30T12:08:17.000,6.6601919,-1.6048473,102.0,22.0,29.0,24.0,47.0
1242,Kumasi Abatua,2023-10-30T12:08:18.000,6.6601921,-1.6048451,102.0,22.0,29.0,24.0,47.0
1243,Kumasi Abatua,2023-10-30T12:08:19.000,6.6601929,-1.6048432,102.0,22.0,29.0,24.0,47.0
1244,Kumasi Abatua,2023-10-30T12:08:20.000,6.6601929,-1.6048432,102.0,22.0,29.0,24.0,47.0
1245,Kumasi Abatua,2023-10-30T12:08:21.000,6.6601929,-1.6048432,102.0,22.0,29.0,24.0,47.0
1246,Kumasi Abatua,2023-10-30T12:08:22.000,6.6601972,-1.6048408,102.0,22.0,29.0,24.0,47.0
1247,Kumasi Abatua,2023-10-30T12:08:23.000,6.6601968,-1.6048398,102.0,22.0,29.0,24.0,47.0
1248,Kumasi Abatua,2023-10-30T12:08:24.000,6.6601968,-1.6048398,102.0,21.0,27.0,23.0,46.0
1249,Kumasi Abatua,2023-10-30T12:08:25.000,6.6601972,-1.6048388,102.0,21.0,27.0,23.0,47.0
1250,Kumasi Abatua,2023-10-30T12:08:26.000,6.6601981,-1.6048362,102.0,21.0,27.0,23.0,46.0
1251,Kumasi Abatua,2023-10-30T12:08:27.000,6.6601981,-1.6048362,102.0,21.0,27.0,23.0,46.0
1252,Kumasi Abatua,2023-10-30T12:08:28.000,6.6601972,-1.6048353,102.0,20.0,25.0,22.0,46.0
1253,Kumasi Abatua,2023-10-30T12:08:29.000,6.6601973,-1.6048335,102.0,20.0,25.0,22.0,46.0
1254,Kumasi Abatua,2023-10-30T12:08:30.000,6.6601973,-1.6048335,102.0,20.0,25.0,22.0,46.0
1255,Kumasi Abatua,2023-10-30T12:08:31.000,6.660197,-1.6048334,102.0,20.0,25.0,22.0,46.0
1256,Kumasi Abatua,2023-10-30T12:08:32.000,6.6601976,-1.6048328,102.0,20.0,25.0,22.0,46.0
1257,Kumasi Abatua,2023-10-30T12:08:33.000,6.6601976,-1.6048328,102.0,20.0,25.0,22.0,46.0
1258,Kumasi Abatua,2023-10-30T12:08:34.000,6.6601975,-1.6048324,102.0,20.0,25.0,22.0,46.0
1259,Kumasi Abatua,2023-10-30T12:08:35.000,6.660197,-1.6048325,102.0,21.0,27.0,23.0,46.0
1260,Kumasi Abatua,2023-10-30T12:08:36.000,6.660197,-1.6048325,102.0,21.0,27.0,23.0,46.0
1261,Kumasi Abatua,2023-10-30T12:08:37.000,6.660197,-1.6048322,102.0,21.0,27.0,23.0,46.0
1262,Kumasi Abatua,2023-10-30T12:08:38.000,6.6601969,-1.6048324,102.0,21.0,27.0,23.0,46.0
1263,Kumasi Abatua,2023-10-30T12:08:39.000,6.6601969,-1.6048324,102.0,21.0,27.0,23.0,46.0
1264,Kumasi Abatua,2023-10-30T12:08:40.000,6.6601967,-1.6048322,102.0,22.0,29.0,24.0,46.0
1265,Kumasi Abatua,2023-10-30T12:08:41.000,6.6601968,-1.6048322,102.0,21.0,27.0,23.0,46.0
1266,Kumasi Abatua,2023-10-30T12:08:42.000,6.6601968,-1.6048322,102.0,21.0,27.0,23.0,46.0
1267,Kumasi Abatua,2023-10-30T12:08:43.000,6.6601967,-1.6048326,102.0,21.0,27.0,23.0,46.0
1268,Kumasi Abatua,2023-10-30T12:08:44.000,6.6601974,-1.6048326,102.0,22.0,29.0,24.0,46.0
1269,Kumasi Abatua,2023-10-30T12:08:45.000,6.6601974,-1.6048326,102.0,22.0,29.0,24.0,46.0
1270,Kumasi Abatua,2023-10-30T12:08:46.000,6.6601979,-1.6048324,102.0,21.0,27.0,23.0,46.0
1271,Kumasi Abatua,2023-10-30T12:08:47.000,6.6601978,-1.604833,102.0,21.0,27.0,23.0,46.0
1272,Kumasi Abatua,2023-10-30T12:08:48.000,6.6601978,-1.604833,102.0,21.0,27.0,23.0,46.0
1273,Kumasi Abatua,2023-10-30T12:08:49.000,6.6601978,-1.6048333,102.0,21.0,27.0,23.0,45.0
1274,Kumasi Abatua,2023-10-30T12:08:50.000,6.6601977,-1.6048338,102.0,21.0,27.0,23.0,45.0
1275,Kumasi Abatua,2023-10-30T12:08:51.000,6.6601975,-1.6048344,102.0,22.0,29.0,24.0,45.0
1276,Kumasi Abatua,2023-10-30T12:08:52.000,6.660193,-1.6048389,102.0,22.0,29.0,24.0,45.0
1277,Kumasi Abatua,2023-10-30T12:08:53.000,6.660193,-1.6048389,102.0,21.0,27.0,23.0,45.0
1278,Kumasi Abatua,2023-10-30T12:08:54.000,6.660193,-1.6048389,102.0,21.0,27.0,23.0,45.0
1279,Kumasi Abatua,2023-10-30T12:08:55.000,6.660193,-1.6048389,102.0,21.0,27.0,23.0,45.0
1280,Kumasi Abatua,2023-10-30T12:08:56.000,6.660193,-1.6048389,102.0,21.0,27.0,23.0,45.0
1281,Kumasi Abatua,2023-10-30T12:08:57.000,6.660193,-1.6048389,102.0,21.0,27.0,23.0,45.0
1282,Kumasi Abatua,2023-10-30T12:08:58.000,6.660193,-1.6048389,102.0,23.0,32.0,25.0,45.0
1283,Kumasi Abatua,2023-10-30T12:08:59.000,6.660193,-1.6048389,102.0,23.0,32.0,25.0,45.0
1284,Kumasi Abatua,2023-10-30T12:09:00.000,6.660193,-1.6048389,102.0,22.0,29.0,24.0,45.0
1285,Kumasi Abatua,2023-10-30T12:09:01.000,6.660193,-1.6048389,102.0,23.0,32.0,25.0,45.0
1286,Kumasi Abatua,2023-10-30T12:09:02.000,6.660193,-1.6048389,102.0,23.0,32.0,25.0,45.0
1287,Kumasi Abatua,2023-10-30T12:09:03.000,6.660193,-1.6048389,102.0,23.0,32.0,25.0,45.0
1288,Kumasi Abatua,2023-10-30T12:09:04.000,6.660193,-1.6048389,102.0,22.0,29.0,24.0,45.0
1289,Kumasi Abatua,2023-10-30T12:09:05.000,6.660193,-1.6048389,102.0,21.0,27.0,23.0,45.0
1290,Kumasi Abatua,2023-10-30T12:09:06.000,6.660193,-1.6048389,102.0,21.0,27.0,23.0,45.0
1291,Kumasi Abatua,2023-10-30T12:09:07.000,6.660193,-1.6048389,102.0,21.0,27.0,23.0,45.0
1292,Kumasi Abatua,2023-10-30T12:09:08.000,6.660193,-1.6048401,102.0,21.0,27.0,23.0,45.0
1293,Kumasi Abatua,2023-10-30T12:09:09.000,6.660193,-1.6048401,102.0,22.0,29.0,24.0,45.0
1294,Kumasi Abatua,2023-10-30T12:09:10.000,6.6601934,-1.604841,102.0,23.0,32.0,25.0,45.0
1295,Kumasi Abatua,2023-10-30T12:09:11.000,6.6601938,-1.6048404,102.0,28.0,42.0,30.0,46.0
1296,Kumasi Abatua,2023-10-30T12:09:12.000,6.6601938,-1.6048404,102.0,28.0,42.0,30.0,48.0
1297,Kumasi Abatua,2023-10-30T12:09:13.000,6.6601937,-1.6048408,102.0,28.0,42.0,30.0,49.0
1298,Kumasi Abatua,2023-10-30T12:09:14.000,6.6601925,-1.604841,102.0,40.0,73.0,46.0,50.0
1299,Kumasi Abatua,2023-10-30T12:09:15.000,6.6601925,-1.604841,102.0,43.0,79.0,49.0,50.0
1300,Kumasi Abatua,2023-10-30T12:09:16.000,6.660192,-1.6048405,102.0,45.0,85.0,52.0,51.0
1301,Kumasi Abatua,2023-10-30T12:09:17.000,6.6601916,-1.6048401,102.0,45.0,85.0,52.0,52.0
1302,Kumasi Abatua,2023-10-30T12:09:18.000,6.6601916,-1.6048401,102.0,45.0,85.0,52.0,52.0
1303,Kumasi Abatua,2023-10-30T12:09:19.000,6.6601905,-1.6048422,102.0,40.0,73.0,46.0,52.0
1304,Kumasi Abatua,2023-10-30T12:09:20.000,6.6601905,-1.6048422,102.0,38.0,66.0,43.0,53.0
1305,Kumasi Abatua,2023-10-30T12:09:21.000,6.6601861,-1.6048456,102.0,32.0,50.0,35.0,53.0
1306,Kumasi Abatua,2023-10-30T12:09:22.000,6.6601861,-1.6048456,102.0,30.0,47.0,33.0,53.0
1307,Kumasi Abatua,2023-10-30T12:09:23.000,6.6601825,-1.6048481,102.0,26.0,37.0,28.0,53.0
1308,Kumasi Abatua,2023-10-30T12:09:24.000,6.6601815,-1.6048488,102.0,26.0,37.0,28.0,53.0
1309,Kumasi Abatua,2023-10-30T12:09:25.000,6.6601795,-1.60485,102.0,26.0,37.0,28.0,54.0
1310,Kumasi Abatua,2023-10-30T12:09:26.000,6.6601795,-1.60485,102.0,26.0,37.0,28.0,54.0
1311,Kumasi Abatua,2023-10-30T12:09:27.000,6.6601758,-1.6048516,102.0,26.0,37.0,28.0,54.0
1312,Kumasi Abatua,2023-10-30T12:09:28.000,6.6601736,-1.6048529,102.0,26.0,37.0,28.0,54.0
1313,Kumasi Abatua,2023-10-30T12:09:29.000,6.6601736,-1.6048529,102.0,26.0,37.0,28.0,54.0
1314,Kumasi Abatua,2023-10-30T12:09:30.000,6.6601697,-1.6048554,102.0,26.0,37.0,28.0,54.0
1315,Kumasi Abatua,2023-10-30T12:09:31.000,6.6601681,-1.6048564,102.0,26.0,37.0,28.0,54.0
1316,Kumasi Abatua,2023-10-30T12:09:32.000,6.6601754,-1.6048531,102.0,23.0,32.0,25.0,54.0
1317,Kumasi Abatua,2023-10-30T12:09:33.000,6.6601754,-1.6048531,102.0,23.0,32.0,25.0,54.0
1318,Kumasi Abatua,2023-10-30T12:09:34.000,6.6601752,-1.6048486,102.0,23.0,32.0,25.0,54.0
1319,Kumasi Abatua,2023-10-30T12:09:35.000,6.6601752,-1.6048427,102.0,23.0,32.0,25.0,54.0
1320,Kumasi Abatua,2023-10-30T12:09:36.000,6.6601764,-1.6048373,102.0,23.0,32.0,25.0,54.0
1321,Kumasi Abatua,2023-10-30T12:09:37.000,6.6601783,-1.6048326,102.0,22.0,29.0,24.0,54.0
1322,Kumasi Abatua,2023-10-30T12:09:38.000,6.6601807,-1.6048318,102.0,22.0,29.0,24.0,54.0
1323,Kumasi Abatua,2023-10-30T12:09:39.000,6.6601807,-1.6048318,102.0,23.0,32.0,25.0,55.0
1324,Kumasi Abatua,2023-10-30T12:09:40.000,6.6601816,-1.6048327,102.0,23.0,32.0,25.0,55.0
1325,Kumasi Abatua,2023-10-30T12:09:41.000,6.6601803,-1.6048357,102.0,22.0,29.0,24.0,55.0
1326,Kumasi Abatua,2023-10-30T12:09:42.000,6.6601784,-1.6048342,102.0,22.0,29.0,24.0,55.0
1327,Kumasi Abatua,2023-10-30T12:09:43.000,6.6601784,-1.6048342,102.0,22.0,29.0,24.0,55.0
1328,Kumasi Abatua,2023-10-30T12:09:44.000,6.6601792,-1.6048314,102.0,22.0,29.0,24.0,55.0
1329,Kumasi Abatua,2023-10-30T12:09:45.000,6.6601785,-1.604831,102.0,21.0,27.0,23.0,55.0
1330,Kumasi Abatua,2023-10-30T12:09:46.000,6.6601785,-1.604831,102.0,21.0,27.0,23.0,55.0
1331,Kumasi Abatua,2023-10-30T12:09:47.000,6.6601768,-1.6048315,102.0,21.0,27.0,23.0,55.0
1332,Kumasi Abatua,2023-10-30T12:09:48.000,6.6601756,-1.6048359,102.0,20.0,25.0,22.0,55.0
1333,Kumasi Abatua,2023-10-30T12:09:49.000,6.6601791,-1.6048369,102.0,20.0,25.0,22.0,55.0
1334,Kumasi Abatua,2023-10-30T12:09:50.000,6.6601791,-1.6048369,102.0,20.0,25.0,22.0,55.0
1335,Kumasi Abatua,2023-10-30T12:09:51.000,6.6601824,-1.6048338,102.0,21.0,27.0,23.0,55.0
1336,Kumasi Abatua,2023-10-30T12:09:52.000,6.6601854,-1.6048339,102.0,22.0,29.0,24.0,55.0
1337,Kumasi Abatua,2023-10-30T12:09:53.000,6.6601918,-1.6048309,102.0,22.0,29.0,24.0,55.0
1338,Kumasi Abatua,2023-10-30T12:09:54.000,6.6601918,-1.6048309,102.0,22.0,29.0,24.0,55.0
1339,Kumasi Abatua,2023-10-30T12:09:55.000,6.6601934,-1.6048311,102.0,22.0,29.0,24.0,55.0
1340,Kumasi Abatua,2023-10-30T12:09:56.000,6.660195,-1.6048308,102.0,22.0,29.0,24.0,55.0
1341,Kumasi Abatua,2023-10-30T12:09:57.000,6.6601971,-1.6048304,102.0,22.0,29.0,24.0,55.0
1342,Kumasi Abatua,2023-10-30T12:09:58.000,6.6601971,-1.6048304,102.0,22.0,29.0,24.0,55.0
1343,Kumasi Abatua,2023-10-30T12:09:59.000,6.660199,-1.604831,102.0,22.0,29.0,24.0,55.0
1344,Kumasi Abatua,2023-10-30T12:10:00.000,6.6601998,-1.6048308,102.0,22.0,29.0,24.0,55.0
1345,Kumasi Abatua,2023-10-30T12:10:01.000,6.6601982,-1.6048292,102.0,22.0,29.0,24.0,55.0
1346,Kumasi Abatua,2023-10-30T12:10:02.000,6.6601977,-1.6048287,102.0,22.0,29.0,24.0,55.0
1347,Kumasi Abatua,2023-10-30T12:10:03.000,6.6601975,-1.6048285,102.0,22.0,29.0,24.0,55.0
1348,Kumasi Abatua,2023-10-30T12:10:04.000,6.6601975,-1.6048285,102.0,22.0,29.0,24.0,55.0
1349,Kumasi Abatua,2023-10-30T12:10:05.000,6.6601975,-1.6048285,102.0,22.0,29.0,24.0,55.0
1350,Kumasi Abatua,2023-10-30T12:10:06.000,6.6601975,-1.6048285,102.0,22.0,29.0,24.0,56.0
1351,Kumasi Abatua,2023-10-30T12:10:07.000,6.6601975,-1.6048285,102.0,22.0,29.0,24.0,56.0
1352,Kumasi Abatua,2023-10-30T12:10:08.000,6.6601975,-1.6048285,102.0,22.0,29.0,24.0,56.0
1353,Kumasi Abatua,2023-10-30T12:10:09.000,6.6601975,-1.6048285,102.0,23.0,32.0,25.0,56.0
1354,Kumasi Abatua,2023-10-30T12:10:10.000,6.6601975,-1.6048285,102.0,23.0,32.0,25.0,56.0
1355,Kumasi Abatua,2023-10-30T12:10:11.000,6.6601975,-1.6048285,102.0,23.0,32.0,25.0,56.0
1356,Kumasi Abatua,2023-10-30T12:10:12.000,6.6601975,-1.6048285,102.0,22.0,29.0,24.0,56.0
1357,Kumasi Abatua,2023-10-30T12:10:13.000,6.6601975,-1.6048285,102.0,22.0,29.0,24.0,56.0
1358,Kumasi Abatua,2023-10-30T12:10:14.000,6.6601975,-1.6048285,102.0,22.0,29.0,24.0,56.0
