,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam3-F,AirBeam3-PM1,AirBeam3-PM10,AirBeam3-PM2.5,AirBeam3-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
1,Atonsu  High School Junction,2023-10-31T11:08:17.000,6.65909,-1.5936683,91.0,12.0,14.0,14.0,70.0
2,Atonsu  High School Junction,2023-10-31T11:08:22.000,6.65909,-1.5936683,91.0,9.0,10.0,9.0,68.0
3,Atonsu  High School Junction,2023-10-31T11:08:27.000,6.65909,-1.5936683,92.0,8.0,9.0,9.0,68.0
4,Atonsu  High School Junction,2023-10-31T11:08:32.000,6.65909,-1.5936683,92.0,7.0,8.0,8.0,68.0
5,Atonsu  High School Junction,2023-10-31T11:08:37.000,6.65909,-1.5936683,92.0,7.0,8.0,8.0,68.0
6,Atonsu  High School Junction,2023-10-31T11:08:42.000,6.65909,-1.5936683,92.0,8.0,9.0,8.0,68.0
7,Atonsu  High School Junction,2023-10-31T11:08:47.000,6.65909,-1.5936683,92.0,10.0,11.0,10.0,68.0
8,Atonsu  High School Junction,2023-10-31T11:08:52.000,6.65909,-1.5936683,92.0,10.0,11.0,11.0,68.0
9,Atonsu  High School Junction,2023-10-31T11:08:57.000,6.65909,-1.5936683,92.0,13.0,15.0,14.0,67.0
10,Atonsu  High School Junction,2023-10-31T11:09:02.000,6.65909,-1.5936683,92.0,16.0,18.0,17.0,67.0
11,Atonsu  High School Junction,2023-10-31T11:09:07.000,6.65909,-1.5936683,92.0,17.0,20.0,19.0,67.0
12,Atonsu  High School Junction,2023-10-31T11:09:12.000,6.65909,-1.5936683,93.0,16.0,18.0,17.0,67.0
13,Atonsu  High School Junction,2023-10-31T11:09:17.000,6.65909,-1.5936683,93.0,15.0,17.0,16.0,67.0
14,Atonsu  High School Junction,2023-10-31T11:09:22.000,6.65909,-1.5936683,93.0,13.0,14.0,14.0,66.0
15,Atonsu  High School Junction,2023-10-31T11:09:27.000,6.65909,-1.5936683,93.0,11.0,12.0,12.0,66.0
16,Atonsu  High School Junction,2023-10-31T11:09:32.000,6.65909,-1.5936683,93.0,12.0,13.0,13.0,67.0
17,Atonsu  High School Junction,2023-10-31T11:09:37.000,6.65909,-1.5936683,93.0,17.0,20.0,19.0,67.0
18,Atonsu  High School Junction,2023-10-31T11:09:42.000,6.65909,-1.5936683,93.0,19.0,23.0,21.0,67.0
19,Atonsu  High School Junction,2023-10-31T11:09:47.000,6.65909,-1.5936683,93.0,16.0,19.0,18.0,68.0
20,Atonsu  High School Junction,2023-10-31T11:09:52.000,6.6590848,-1.5936278,94.0,13.0,15.0,14.0,67.0
21,Atonsu  High School Junction,2023-10-31T11:09:57.000,6.6590932,-1.593607,94.0,11.0,12.0,12.0,67.0
22,Atonsu  High School Junction,2023-10-31T11:10:02.000,6.6591001,-1.5936087,94.0,10.0,11.0,10.0,66.0
23,Atonsu  High School Junction,2023-10-31T11:10:07.000,6.6591376,-1.5935939,94.0,10.0,11.0,10.0,66.0
24,Atonsu  High School Junction,2023-10-31T11:10:12.000,6.6591711,-1.5936054,94.0,9.0,10.0,9.0,66.0
25,Atonsu  High School Junction,2023-10-31T11:10:17.000,6.6591831,-1.5936189,94.0,10.0,11.0,11.0,65.0
26,Atonsu  High School Junction,2023-10-31T11:10:22.000,6.6591872,-1.5936179,94.0,10.0,11.0,11.0,66.0
27,Atonsu  High School Junction,2023-10-31T11:10:27.000,6.6591883,-1.5936183,94.0,11.0,12.0,12.0,66.0
28,Atonsu  High School Junction,2023-10-31T11:10:32.000,6.6592141,-1.5936244,94.0,11.0,12.0,12.0,66.0
29,Atonsu  High School Junction,2023-10-31T11:10:37.000,6.6592176,-1.5936275,94.0,9.0,11.0,10.0,65.0
30,Atonsu  High School Junction,2023-10-31T11:10:42.000,6.6592193,-1.59364,94.0,8.0,9.0,9.0,65.0
31,Atonsu  High School Junction,2023-10-31T11:10:47.000,6.65922,-1.5936416,94.0,7.0,8.0,8.0,66.0
32,Atonsu  High School Junction,2023-10-31T11:10:52.000,6.65922,-1.5936417,94.0,7.0,8.0,8.0,65.0
33,Atonsu  High School Junction,2023-10-31T11:10:57.000,6.65922,-1.5936417,95.0,9.0,11.0,10.0,65.0
34,Atonsu  High School Junction,2023-10-31T11:11:02.000,6.65922,-1.5936417,95.0,10.0,11.0,10.0,64.0
35,Atonsu  High School Junction,2023-10-31T11:11:07.000,6.65922,-1.5936417,95.0,8.0,10.0,9.0,64.0
36,Atonsu  High School Junction,2023-10-31T11:11:12.000,6.6592254,-1.5936691,95.0,9.0,10.0,9.0,64.0
37,Atonsu  High School Junction,2023-10-31T11:11:17.000,6.6592301,-1.5937025,95.0,7.0,8.0,8.0,63.0
38,Atonsu  High School Junction,2023-10-31T11:11:22.000,6.65923,-1.5937033,95.0,7.0,8.0,8.0,63.0
39,Atonsu  High School Junction,2023-10-31T11:11:27.000,6.65923,-1.5937033,95.0,7.0,8.0,8.0,63.0
40,Atonsu  High School Junction,2023-10-31T11:11:32.000,6.65923,-1.5937033,95.0,7.0,8.0,8.0,62.0
41,Atonsu  High School Junction,2023-10-31T11:11:37.000,6.65923,-1.5937033,95.0,8.0,10.0,9.0,62.0
42,Atonsu  High School Junction,2023-10-31T11:11:42.000,6.6591942,-1.5936544,95.0,6.0,7.0,7.0,62.0
43,Atonsu  High School Junction,2023-10-31T11:11:47.000,6.6591886,-1.5936454,95.0,7.0,8.0,8.0,63.0
44,Atonsu  High School Junction,2023-10-31T11:11:52.000,6.6591883,-1.593645,95.0,5.0,6.0,6.0,62.0
45,Atonsu  High School Junction,2023-10-31T11:11:57.000,6.6591883,-1.593645,95.0,5.0,6.0,6.0,62.0
46,Atonsu  High School Junction,2023-10-31T11:12:02.000,6.6591876,-1.59367,95.0,5.0,6.0,6.0,62.0
47,Atonsu  High School Junction,2023-10-31T11:12:07.000,6.659185,-1.5936776,95.0,5.0,6.0,6.0,62.0
48,Atonsu  High School Junction,2023-10-31T11:12:12.000,6.659185,-1.5936783,95.0,5.0,6.0,6.0,62.0
49,Atonsu  High School Junction,2023-10-31T11:12:17.000,6.659185,-1.5936783,95.0,6.0,7.0,7.0,62.0
50,Atonsu  High School Junction,2023-10-31T11:12:22.000,6.659185,-1.5936783,95.0,7.0,8.0,8.0,62.0
51,Atonsu  High School Junction,2023-10-31T11:12:27.000,6.659185,-1.5936783,95.0,11.0,12.0,11.0,62.0
52,Atonsu  High School Junction,2023-10-31T11:12:32.000,6.659185,-1.5936783,95.0,11.0,12.0,12.0,62.0
53,Atonsu  High School Junction,2023-10-31T11:12:37.000,6.659185,-1.5936783,95.0,10.0,11.0,11.0,62.0
54,Atonsu  High School Junction,2023-10-31T11:12:42.000,6.659185,-1.5936783,95.0,11.0,12.0,12.0,62.0
55,Atonsu  High School Junction,2023-10-31T11:12:47.000,6.659185,-1.5936783,95.0,11.0,12.0,12.0,62.0
56,Atonsu  High School Junction,2023-10-31T11:12:52.000,6.659185,-1.5936783,95.0,12.0,13.0,13.0,62.0
57,Atonsu  High School Junction,2023-10-31T11:12:57.000,6.659185,-1.5936783,95.0,13.0,14.0,14.0,62.0
58,Atonsu  High School Junction,2023-10-31T11:13:02.000,6.659185,-1.5936783,95.0,11.0,12.0,12.0,62.0
59,Atonsu  High School Junction,2023-10-31T11:13:07.000,6.659185,-1.5936783,95.0,11.0,12.0,12.0,62.0
60,Atonsu  High School Junction,2023-10-31T11:13:12.000,6.659185,-1.5936783,95.0,10.0,11.0,10.0,62.0
61,Atonsu  High School Junction,2023-10-31T11:13:17.000,6.6592192,-1.5936606,95.0,8.0,10.0,9.0,62.0
62,Atonsu  High School Junction,2023-10-31T11:13:22.000,6.6592214,-1.5936757,95.0,9.0,10.0,9.0,61.0
63,Atonsu  High School Junction,2023-10-31T11:13:27.000,6.6592406,-1.5936748,95.0,10.0,11.0,11.0,62.0
64,Atonsu  High School Junction,2023-10-31T11:13:32.000,6.6592432,-1.593675,95.0,12.0,13.0,13.0,62.0
65,Atonsu  High School Junction,2023-10-31T11:13:37.000,6.6592433,-1.593675,96.0,11.0,12.0,12.0,62.0
66,Atonsu  High School Junction,2023-10-31T11:13:42.000,6.6592433,-1.593675,96.0,11.0,12.0,12.0,62.0
67,Atonsu  High School Junction,2023-10-31T11:13:47.000,6.6592433,-1.593675,96.0,10.0,11.0,10.0,62.0
68,Atonsu  High School Junction,2023-10-31T11:13:52.000,6.6592433,-1.593675,96.0,10.0,11.0,10.0,62.0
69,Atonsu  High School Junction,2023-10-31T11:13:57.000,6.6592433,-1.593675,96.0,11.0,12.0,11.0,62.0
70,Atonsu  High School Junction,2023-10-31T11:14:02.000,6.6592433,-1.593675,96.0,10.0,11.0,10.0,62.0
71,Atonsu  High School Junction,2023-10-31T11:14:07.000,6.6592433,-1.593675,96.0,11.0,12.0,12.0,61.0
72,Atonsu  High School Junction,2023-10-31T11:14:12.000,6.6592433,-1.593675,96.0,10.0,11.0,10.0,61.0
73,Atonsu  High School Junction,2023-10-31T11:14:17.000,6.6592127,-1.5936547,96.0,10.0,11.0,10.0,62.0
74,Atonsu  High School Junction,2023-10-31T11:14:22.000,6.6592149,-1.5936582,96.0,9.0,10.0,9.0,62.0
75,Atonsu  High School Junction,2023-10-31T11:14:27.000,6.659215,-1.5936583,96.0,10.0,11.0,10.0,61.0
76,Atonsu  High School Junction,2023-10-31T11:14:32.000,6.659215,-1.5936583,96.0,11.0,12.0,12.0,61.0
77,Atonsu  High School Junction,2023-10-31T11:14:37.000,6.659215,-1.5936583,96.0,11.0,12.0,12.0,61.0
78,Atonsu  High School Junction,2023-10-31T11:14:42.000,6.659215,-1.5936583,96.0,11.0,12.0,12.0,61.0
79,Atonsu  High School Junction,2023-10-31T11:14:47.000,6.659215,-1.5936583,96.0,11.0,12.0,12.0,61.0
80,Atonsu  High School Junction,2023-10-31T11:14:52.000,6.659215,-1.5936583,96.0,8.0,10.0,9.0,61.0
81,Atonsu  High School Junction,2023-10-31T11:14:57.000,6.659215,-1.5936583,96.0,10.0,11.0,10.0,61.0
82,Atonsu  High School Junction,2023-10-31T11:15:02.000,6.659215,-1.5936583,96.0,8.0,10.0,9.0,61.0
83,Atonsu  High School Junction,2023-10-31T11:15:07.000,6.659215,-1.5936583,96.0,7.0,8.0,8.0,60.0
84,Atonsu  High School Junction,2023-10-31T11:15:12.000,6.659215,-1.5936583,96.0,7.0,8.0,8.0,60.0
85,Atonsu  High School Junction,2023-10-31T11:15:17.000,6.659215,-1.5936583,96.0,6.0,7.0,7.0,60.0
86,Atonsu  High School Junction,2023-10-31T11:15:22.000,6.659215,-1.5936583,96.0,7.0,8.0,8.0,60.0
87,Atonsu  High School Junction,2023-10-31T11:15:27.000,6.6592137,-1.5936846,96.0,6.0,7.0,7.0,60.0
88,Atonsu  High School Junction,2023-10-31T11:15:32.000,6.6592118,-1.5936818,96.0,6.0,7.0,7.0,60.0
89,Atonsu  High School Junction,2023-10-31T11:15:37.000,6.6592123,-1.5936571,96.0,6.0,7.0,7.0,60.0
90,Atonsu  High School Junction,2023-10-31T11:15:42.000,6.659218,-1.5936431,96.0,7.0,8.0,8.0,60.0
91,Atonsu  High School Junction,2023-10-31T11:15:47.000,6.6592183,-1.5936433,96.0,8.0,9.0,9.0,60.0
92,Atonsu  High School Junction,2023-10-31T11:15:52.000,6.6592183,-1.5936433,96.0,8.0,10.0,9.0,60.0
93,Atonsu  High School Junction,2023-10-31T11:15:57.000,6.6592183,-1.5936433,96.0,6.0,7.0,7.0,60.0
94,Atonsu  High School Junction,2023-10-31T11:16:02.000,6.6592274,-1.5936883,96.0,7.0,8.0,8.0,60.0
95,Atonsu  High School Junction,2023-10-31T11:16:07.000,6.6592316,-1.5937028,96.0,6.0,7.0,7.0,60.0
96,Atonsu  High School Junction,2023-10-31T11:16:12.000,6.6592317,-1.5937033,96.0,8.0,10.0,9.0,60.0
97,Atonsu  High School Junction,2023-10-31T11:16:17.000,6.6592317,-1.5937033,96.0,8.0,10.0,9.0,60.0
98,Atonsu  High School Junction,2023-10-31T11:16:22.000,6.6592317,-1.5937033,96.0,8.0,10.0,9.0,60.0
99,Atonsu  High School Junction,2023-10-31T11:16:27.000,6.6592317,-1.5937033,96.0,8.0,10.0,9.0,60.0
100,Atonsu  High School Junction,2023-10-31T11:16:32.000,6.6592317,-1.5937033,96.0,9.0,10.0,9.0,60.0
101,Atonsu  High School Junction,2023-10-31T11:16:37.000,6.6592317,-1.5937033,96.0,9.0,10.0,9.0,60.0
102,Atonsu  High School Junction,2023-10-31T11:16:42.000,6.6592317,-1.5937033,96.0,8.0,10.0,9.0,60.0
103,Atonsu  High School Junction,2023-10-31T11:16:47.000,6.6592317,-1.5937033,96.0,7.0,8.0,8.0,60.0
104,Atonsu  High School Junction,2023-10-31T11:16:52.000,6.6592597,-1.5936546,96.0,7.0,8.0,8.0,60.0
105,Atonsu  High School Junction,2023-10-31T11:16:57.000,6.6592644,-1.5936335,96.0,6.0,7.0,7.0,60.0
106,Atonsu  High School Junction,2023-10-31T11:17:02.000,6.6592628,-1.5936283,96.0,5.0,6.0,6.0,60.0
107,Atonsu  High School Junction,2023-10-31T11:17:07.000,6.6592618,-1.593633,96.0,4.0,5.0,5.0,59.0
108,Atonsu  High School Junction,2023-10-31T11:17:12.000,6.6592391,-1.593652,96.0,4.0,5.0,5.0,59.0
109,Atonsu  High School Junction,2023-10-31T11:17:17.000,6.6592301,-1.5936583,96.0,4.0,5.0,5.0,59.0
110,Atonsu  High School Junction,2023-10-31T11:17:22.000,6.65923,-1.5936583,96.0,5.0,6.0,6.0,59.0
111,Atonsu  High School Junction,2023-10-31T11:17:27.000,6.65923,-1.5936583,96.0,5.0,6.0,6.0,59.0
112,Atonsu  High School Junction,2023-10-31T11:17:32.000,6.6592171,-1.5936894,96.0,5.0,6.0,6.0,60.0
113,Atonsu  High School Junction,2023-10-31T11:17:37.000,6.6592133,-1.59369,96.0,5.0,6.0,6.0,60.0
114,Atonsu  High School Junction,2023-10-31T11:17:42.000,6.6592133,-1.59369,96.0,6.0,7.0,7.0,59.0
115,Atonsu  High School Junction,2023-10-31T11:17:47.000,6.6592133,-1.59369,97.0,6.0,7.0,7.0,59.0
116,Atonsu  High School Junction,2023-10-31T11:17:52.000,6.6592133,-1.59369,97.0,6.0,7.0,7.0,59.0
117,Atonsu  High School Junction,2023-10-31T11:17:57.000,6.6592133,-1.59369,97.0,6.0,7.0,7.0,59.0
118,Atonsu  High School Junction,2023-10-31T11:18:02.000,6.6592133,-1.59369,97.0,6.0,7.0,7.0,59.0
119,Atonsu  High School Junction,2023-10-31T11:18:07.000,6.6592223,-1.5936637,97.0,7.0,8.0,8.0,59.0
120,Atonsu  High School Junction,2023-10-31T11:18:12.000,6.6592204,-1.5936541,97.0,6.0,7.0,7.0,59.0
121,Atonsu  High School Junction,2023-10-31T11:18:17.000,6.6592474,-1.593591,97.0,6.0,7.0,7.0,59.0
122,Atonsu  High School Junction,2023-10-31T11:18:22.000,6.6592493,-1.5935865,97.0,5.0,6.0,6.0,59.0
123,Atonsu  High School Junction,2023-10-31T11:18:27.000,6.6592336,-1.5936098,97.0,5.0,6.0,6.0,59.0
124,Atonsu  High School Junction,2023-10-31T11:18:32.000,6.6592333,-1.5936288,97.0,5.0,6.0,6.0,60.0
125,Atonsu  High School Junction,2023-10-31T11:18:37.000,6.6592333,-1.59363,97.0,6.0,7.0,7.0,60.0
126,Atonsu  High School Junction,2023-10-31T11:18:42.000,6.6592421,-1.5936357,97.0,6.0,7.0,7.0,59.0
127,Atonsu  High School Junction,2023-10-31T11:18:47.000,6.6592417,-1.5936382,97.0,5.0,6.0,6.0,59.0
128,Atonsu  High School Junction,2023-10-31T11:18:52.000,6.6592276,-1.5936642,97.0,6.0,7.0,7.0,60.0
129,Atonsu  High School Junction,2023-10-31T11:18:57.000,6.6592234,-1.5936682,97.0,6.0,7.0,7.0,61.0
130,Atonsu  High School Junction,2023-10-31T11:19:02.000,6.6592233,-1.5936683,97.0,6.0,7.0,7.0,61.0
131,Atonsu  High School Junction,2023-10-31T11:19:07.000,6.6592166,-1.593665,97.0,6.0,7.0,7.0,61.0
132,Atonsu  High School Junction,2023-10-31T11:19:12.000,6.6592167,-1.593665,97.0,6.0,7.0,7.0,60.0
133,Atonsu  High School Junction,2023-10-31T11:19:17.000,6.6592167,-1.593665,97.0,5.0,6.0,6.0,60.0
134,Atonsu  High School Junction,2023-10-31T11:19:22.000,6.6592167,-1.593665,97.0,5.0,6.0,6.0,60.0
135,Atonsu  High School Junction,2023-10-31T11:19:27.000,6.6592167,-1.593665,97.0,5.0,6.0,6.0,60.0
136,Atonsu  High School Junction,2023-10-31T11:19:32.000,6.6592167,-1.593665,97.0,5.0,6.0,6.0,59.0
137,Atonsu  High School Junction,2023-10-31T11:19:37.000,6.6592167,-1.593665,97.0,5.0,6.0,6.0,59.0
138,Atonsu  High School Junction,2023-10-31T11:19:42.000,6.6592167,-1.593665,97.0,5.0,6.0,6.0,59.0
139,Atonsu  High School Junction,2023-10-31T11:19:47.000,6.6592167,-1.593665,97.0,6.0,7.0,7.0,59.0
140,Atonsu  High School Junction,2023-10-31T11:19:52.000,6.6592167,-1.593665,97.0,5.0,6.0,6.0,61.0
141,Atonsu  High School Junction,2023-10-31T11:19:57.000,6.6592167,-1.593665,97.0,6.0,7.0,7.0,61.0
142,Atonsu  High School Junction,2023-10-31T11:20:02.000,6.6592167,-1.593665,97.0,6.0,7.0,7.0,62.0
143,Atonsu  High School Junction,2023-10-31T11:20:07.000,6.6592167,-1.593665,97.0,6.0,7.0,7.0,61.0
144,Atonsu  High School Junction,2023-10-31T11:20:12.000,6.6592167,-1.593665,97.0,5.0,6.0,6.0,60.0
145,Atonsu  High School Junction,2023-10-31T11:20:17.000,6.6592167,-1.593665,97.0,5.0,6.0,6.0,60.0
146,Atonsu  High School Junction,2023-10-31T11:20:22.000,6.6592167,-1.593665,97.0,6.0,7.0,7.0,61.0
147,Atonsu  High School Junction,2023-10-31T11:20:27.000,6.6592167,-1.593665,97.0,6.0,7.0,7.0,62.0
148,Atonsu  High School Junction,2023-10-31T11:20:32.000,6.6592018,-1.5936904,97.0,6.0,7.0,7.0,61.0
149,Atonsu  High School Junction,2023-10-31T11:20:37.000,6.6591967,-1.5936917,97.0,7.0,8.0,8.0,60.0
150,Atonsu  High School Junction,2023-10-31T11:20:42.000,6.6591967,-1.5936917,97.0,7.0,8.0,8.0,60.0
151,Atonsu  High School Junction,2023-10-31T11:20:47.000,6.6591967,-1.5936917,97.0,7.0,8.0,8.0,60.0
152,Atonsu  High School Junction,2023-10-31T11:20:52.000,6.6591967,-1.5936917,97.0,7.0,8.0,8.0,60.0
153,Atonsu  High School Junction,2023-10-31T11:20:57.000,6.6591967,-1.5936917,97.0,8.0,10.0,9.0,61.0
154,Atonsu  High School Junction,2023-10-31T11:21:02.000,6.6592368,-1.593667,97.0,8.0,10.0,9.0,61.0
155,Atonsu  High School Junction,2023-10-31T11:21:07.000,6.6592367,-1.5936667,97.0,10.0,11.0,10.0,61.0
156,Atonsu  High School Junction,2023-10-31T11:21:12.000,6.6592309,-1.5936817,97.0,10.0,11.0,10.0,61.0
157,Atonsu  High School Junction,2023-10-31T11:21:17.000,6.6592204,-1.5936959,97.0,9.0,11.0,10.0,61.0
158,Atonsu  High School Junction,2023-10-31T11:21:22.000,6.6592183,-1.5937017,97.0,10.0,11.0,10.0,60.0
159,Atonsu  High School Junction,2023-10-31T11:21:27.000,6.6592183,-1.5937017,97.0,9.0,11.0,10.0,60.0
160,Atonsu  High School Junction,2023-10-31T11:21:32.000,6.6592183,-1.5937017,97.0,7.0,9.0,8.0,60.0
161,Atonsu  High School Junction,2023-10-31T11:21:37.000,6.6592183,-1.5937017,97.0,7.0,8.0,8.0,60.0
162,Atonsu  High School Junction,2023-10-31T11:21:42.000,6.6592183,-1.5937017,97.0,7.0,8.0,8.0,60.0
163,Atonsu  High School Junction,2023-10-31T11:21:47.000,6.6592236,-1.5937067,97.0,7.0,8.0,8.0,59.0
164,Atonsu  High School Junction,2023-10-31T11:21:52.000,6.6592232,-1.5936868,97.0,8.0,9.0,9.0,60.0
165,Atonsu  High School Junction,2023-10-31T11:21:57.000,6.6592242,-1.5936877,97.0,8.0,10.0,9.0,60.0
166,Atonsu  High School Junction,2023-10-31T11:22:02.000,6.6592203,-1.5936903,97.0,8.0,10.0,9.0,60.0
167,Atonsu  High School Junction,2023-10-31T11:22:07.000,6.6592087,-1.5937076,97.0,7.0,9.0,8.0,60.0
168,Atonsu  High School Junction,2023-10-31T11:22:12.000,6.6592015,-1.5936896,97.0,7.0,8.0,8.0,60.0
169,Atonsu  High School Junction,2023-10-31T11:22:17.000,6.6592108,-1.5936752,97.0,7.0,8.0,8.0,60.0
170,Atonsu  High School Junction,2023-10-31T11:22:22.000,6.6592117,-1.593675,97.0,6.0,7.0,7.0,60.0
171,Atonsu  High School Junction,2023-10-31T11:22:27.000,6.6592117,-1.593675,97.0,6.0,7.0,7.0,60.0
172,Atonsu  High School Junction,2023-10-31T11:22:32.000,6.6592117,-1.593675,97.0,7.0,8.0,8.0,60.0
173,Atonsu  High School Junction,2023-10-31T11:22:37.000,6.6592117,-1.593675,97.0,7.0,8.0,8.0,60.0
174,Atonsu  High School Junction,2023-10-31T11:22:42.000,6.6592117,-1.593675,97.0,7.0,8.0,8.0,60.0
175,Atonsu  High School Junction,2023-10-31T11:22:47.000,6.6592117,-1.593675,97.0,8.0,10.0,9.0,60.0
176,Atonsu  High School Junction,2023-10-31T11:22:52.000,6.6592117,-1.593675,98.0,10.0,11.0,11.0,60.0
177,Atonsu  High School Junction,2023-10-31T11:22:57.000,6.6592117,-1.593675,98.0,15.0,17.0,16.0,61.0
178,Atonsu  High School Junction,2023-10-31T11:23:02.000,6.6592117,-1.593675,98.0,18.0,20.0,19.0,61.0
179,Atonsu  High School Junction,2023-10-31T11:23:07.000,6.6592117,-1.593675,98.0,18.0,20.0,19.0,61.0
180,Atonsu  High School Junction,2023-10-31T11:23:12.000,6.6592117,-1.593675,98.0,15.0,17.0,16.0,61.0
181,Atonsu  High School Junction,2023-10-31T11:23:17.000,6.6592117,-1.593675,98.0,12.0,13.0,13.0,60.0
182,Atonsu  High School Junction,2023-10-31T11:23:22.000,6.6592117,-1.593675,98.0,11.0,12.0,12.0,60.0
183,Atonsu  High School Junction,2023-10-31T11:23:27.000,6.6592117,-1.593675,98.0,8.0,10.0,9.0,60.0
184,Atonsu  High School Junction,2023-10-31T11:23:32.000,6.6592117,-1.593675,98.0,7.0,9.0,8.0,61.0
185,Atonsu  High School Junction,2023-10-31T11:23:37.000,6.6592117,-1.593675,98.0,7.0,8.0,8.0,60.0
186,Atonsu  High School Junction,2023-10-31T11:23:42.000,6.6592117,-1.593675,98.0,6.0,7.0,7.0,60.0
187,Atonsu  High School Junction,2023-10-31T11:23:47.000,6.6592117,-1.593675,98.0,6.0,7.0,7.0,60.0
188,Atonsu  High School Junction,2023-10-31T11:23:52.000,6.6592093,-1.593672,98.0,7.0,9.0,8.0,59.0
189,Atonsu  High School Junction,2023-10-31T11:23:57.000,6.6591691,-1.5936977,98.0,8.0,10.0,9.0,58.0
190,Atonsu  High School Junction,2023-10-31T11:24:02.000,6.6591466,-1.5937301,98.0,8.0,10.0,9.0,58.0
191,Atonsu  High School Junction,2023-10-31T11:24:07.000,6.6591084,-1.5937769,98.0,11.0,12.0,11.0,58.0
192,Atonsu  High School Junction,2023-10-31T11:24:12.000,6.6590889,-1.5938007,98.0,10.0,11.0,11.0,57.0
193,Atonsu  High School Junction,2023-10-31T11:24:17.000,6.6590857,-1.5937978,98.0,11.0,12.0,12.0,57.0
194,Atonsu  High School Junction,2023-10-31T11:24:22.000,6.6590725,-1.5938067,98.0,11.0,12.0,11.0,57.0
195,Atonsu  High School Junction,2023-10-31T11:24:27.000,6.6590577,-1.5938193,99.0,10.0,11.0,10.0,56.0
196,Atonsu  High School Junction,2023-10-31T11:24:32.000,6.6589989,-1.5938551,99.0,9.0,11.0,10.0,55.0
197,Atonsu  High School Junction,2023-10-31T11:24:37.000,6.6589429,-1.5938669,99.0,12.0,13.0,12.0,56.0
198,Atonsu  High School Junction,2023-10-31T11:24:42.000,6.658905,-1.5938849,99.0,15.0,17.0,16.0,55.0
199,Atonsu  High School Junction,2023-10-31T11:24:47.000,6.6588846,-1.593916,99.0,13.0,14.0,14.0,55.0
200,Atonsu  High School Junction,2023-10-31T11:24:52.000,6.6588805,-1.5939501,99.0,11.0,12.0,12.0,55.0
201,Atonsu  High School Junction,2023-10-31T11:24:57.000,6.6588817,-1.5939737,99.0,8.0,10.0,9.0,55.0
202,Atonsu  High School Junction,2023-10-31T11:25:02.000,6.6588744,-1.5939677,99.0,7.0,8.0,8.0,56.0
203,Atonsu  High School Junction,2023-10-31T11:25:07.000,6.658871,-1.5939681,99.0,5.0,6.0,6.0,56.0
204,Atonsu  High School Junction,2023-10-31T11:25:12.000,6.6588735,-1.5939764,99.0,6.0,7.0,7.0,56.0
205,Atonsu  High School Junction,2023-10-31T11:25:17.000,6.6588774,-1.5939829,99.0,6.0,7.0,7.0,56.0
206,Atonsu  High School Junction,2023-10-31T11:25:22.000,6.6588815,-1.5939872,99.0,7.0,8.0,8.0,57.0
207,Atonsu  High School Junction,2023-10-31T11:25:27.000,6.6588844,-1.5939913,99.0,7.0,8.0,8.0,57.0
208,Atonsu  High School Junction,2023-10-31T11:25:32.000,6.6589004,-1.5939964,99.0,8.0,9.0,9.0,57.0
209,Atonsu  High School Junction,2023-10-31T11:25:37.000,6.6589017,-1.5939967,99.0,10.0,11.0,10.0,57.0
210,Atonsu  High School Junction,2023-10-31T11:25:42.000,6.6589017,-1.5939967,99.0,11.0,12.0,11.0,56.0
211,Atonsu  High School Junction,2023-10-31T11:25:47.000,6.6589017,-1.5939967,99.0,11.0,12.0,11.0,56.0
212,Atonsu  High School Junction,2023-10-31T11:25:52.000,6.6589017,-1.5939967,99.0,9.0,11.0,10.0,56.0
213,Atonsu  High School Junction,2023-10-31T11:25:57.000,6.6589017,-1.5939967,99.0,7.0,8.0,8.0,56.0
214,Atonsu  High School Junction,2023-10-31T11:26:02.000,6.6589017,-1.5939967,99.0,6.0,7.0,7.0,56.0
215,Atonsu  High School Junction,2023-10-31T11:26:07.000,6.6589017,-1.5939967,99.0,7.0,8.0,8.0,56.0
216,Atonsu  High School Junction,2023-10-31T11:26:12.000,6.6589017,-1.5939967,99.0,7.0,8.0,8.0,56.0
217,Atonsu  High School Junction,2023-10-31T11:26:17.000,6.658897,-1.5939974,99.0,8.0,10.0,9.0,57.0
218,Atonsu  High School Junction,2023-10-31T11:26:22.000,6.6588977,-1.5940009,99.0,10.0,11.0,10.0,57.0
219,Atonsu  High School Junction,2023-10-31T11:26:27.000,6.6588973,-1.5940004,99.0,11.0,12.0,12.0,57.0
